scenario_id,collection,budget,graph,result_set_id,source_result_set_id,approach_id,approach_label,is_reference,seed,seed_count,generations,population_size,mutation_rate,reward,cost,runtime_seconds,is_valid,validation_notes,computed_reward,computed_cost,unique_visited_nodes,route_hops,reference_type,reference_reward,reward_ratio,is_winner
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_039.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1450,99,7.3354023329447955,True,,1450,99,26,36,best_known,1450,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_040.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1586,100,,True,,1586,100,28,41,best_known,1648,0.962378640776699,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_040.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1648,100,6.879427790874615,True,,1648,100,27,39,best_known,1648,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_041.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1466,100,,True,,1466,100,28,46,best_known,1501,0.9766822118587608,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_041.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1501,100,7.211933875223622,True,,1501,100,29,44,best_known,1501,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_042.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1724,100,,True,,1724,100,27,41,best_known,1735,0.9936599423631124,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_042.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1735,99,7.995660125045106,True,,1735,99,28,40,best_known,1735,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_043.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1763,97,,True,,1763,97,27,41,best_known,1811,0.9734953064605191,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_043.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1811,99,7.328233917010948,True,,1811,99,28,43,best_known,1811,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_044.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1742,100,,True,,1742,100,27,35,best_known,1742,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_044.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1742,100,5.898111707996577,True,,1742,100,27,35,best_known,1742,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_045.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1688,99,,True,,1688,99,27,41,best_known,1724,0.9791183294663574,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_045.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1724,100,7.668479374842718,True,,1724,100,28,41,best_known,1724,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_046.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1534,100,,True,,1534,100,25,43,best_known,1617,0.9486703772418058,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_046.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1617,100,7.245890790829435,True,,1617,100,25,40,best_known,1617,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_047.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1601,99,,True,,1601,99,29,41,best_known,1601,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_047.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1601,99,7.286506708944216,True,,1601,99,29,41,best_known,1601,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_048.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1479,99,,True,,1479,99,27,40,best_known,1485,0.9959595959595959,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_048.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1485,100,6.841514874948189,True,,1485,100,26,40,best_known,1485,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_049.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1468,100,,True,,1468,100,28,37,best_known,1505,0.9754152823920266,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_049.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1505,100,6.106492249993607,True,,1505,100,25,31,best_known,1505,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_050.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1747,100,,True,,1747,100,28,41,best_known,1747,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_050.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1747,100,7.826119124889374,True,,1747,100,28,41,best_known,1747,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_051.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1615,100,,True,,1615,100,25,38,best_known,1738,0.929228998849252,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_051.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1738,100,6.391700124833733,True,,1738,100,27,40,best_known,1738,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_052.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1523,99,,True,,1523,99,28,37,best_known,1544,0.9863989637305699,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_052.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1544,99,6.437503834022209,True,,1544,99,27,35,best_known,1544,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_053.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1731,98,,True,,1731,98,28,43,best_known,1770,0.9779661016949153,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_053.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1770,100,7.108962124912068,True,,1770,100,29,44,best_known,1770,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_054.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1744,99,,True,,1744,99,28,41,best_known,1757,0.9926010244735345,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_054.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1757,100,7.183425083057955,True,,1757,100,27,38,best_known,1757,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_055.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1456,100,,True,,1456,100,25,44,best_known,1579,0.922102596580114,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_055.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1579,100,6.041336334077641,True,,1579,100,29,44,best_known,1579,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_056.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1544,100,,True,,1544,100,26,44,best_known,1588,0.9722921914357683,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_056.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1588,100,7.108538624830544,True,,1588,100,25,38,best_known,1588,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_057.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1604,99,,True,,1604,99,27,37,best_known,1608,0.9975124378109452,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_057.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1608,100,5.239315917016938,True,,1608,100,26,37,best_known,1608,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_058.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1627,99,,True,,1627,99,25,40,best_known,1695,0.959882005899705,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_058.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1695,100,5.307648916961625,True,,1695,100,25,37,best_known,1695,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_059.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1496,97,,True,,1496,97,28,42,best_known,1528,0.9790575916230366,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_059.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1528,100,7.996362832840532,True,,1528,100,29,41,best_known,1528,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_060.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1497,100,,True,,1497,100,27,38,best_known,1497,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_060.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1497,99,6.591168667189777,True,,1497,99,27,36,best_known,1497,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_061.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1545,100,,True,,1545,100,27,42,best_known,1548,0.998062015503876,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_061.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1548,99,7.518212125170976,True,,1548,99,27,41,best_known,1548,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_062.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1798,99,,True,,1798,99,28,45,best_known,1871,0.9609834313201496,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_062.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1871,100,7.030345709063113,True,,1871,100,29,41,best_known,1871,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_063.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1502,98,,True,,1502,98,25,40,best_known,1555,0.9659163987138264,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_063.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1555,99,6.613167834002525,True,,1555,99,28,39,best_known,1555,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_064.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1632,99,,True,,1632,99,28,38,best_known,1643,0.9933049300060864,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_064.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1643,100,7.015954792033881,True,,1643,100,28,37,best_known,1643,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_065.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1718,98,,True,,1718,98,28,47,best_known,1812,0.9481236203090507,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_065.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1812,100,8.286092374939471,True,,1812,100,29,43,best_known,1812,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_066.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1800,100,,True,,1800,100,29,42,best_known,1813,0.9928295642581357,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_066.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1813,100,8.363408333156258,True,,1813,100,28,39,best_known,1813,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_067.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1451,100,,True,,1451,100,25,40,best_known,1491,0.9731723675385647,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_067.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1491,100,6.151113499887288,True,,1491,100,24,36,best_known,1491,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_068.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1575,99,,True,,1575,99,26,35,best_known,1575,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_068.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1575,99,8.165479082847014,True,,1575,99,26,35,best_known,1575,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_069.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1286,99,,True,,1286,99,24,39,best_known,1292,0.9953560371517027,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_069.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1292,100,6.163428375031799,True,,1292,100,24,37,best_known,1292,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_070.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1544,97,,True,,1544,97,27,40,best_known,1580,0.9772151898734177,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_070.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1580,99,7.359949917066842,True,,1580,99,27,38,best_known,1580,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_071.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1605,99,,True,,1605,99,28,45,best_known,1640,0.9786585365853658,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_071.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1640,100,8.483191875042394,True,,1640,100,27,40,best_known,1640,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_072.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1617,100,,True,,1617,100,27,38,best_known,1617,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_072.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1617,100,6.13620345806703,True,,1617,100,27,38,best_known,1617,1.0,False
